text,sentiment
"yüksel trend dalgalı seyir devam et perşembe gün dalgalı seyir izle hisse senet piyasa UNK endeks kapa %0,33 yüksel puan yap gör genel ol bak ise endeks mevcut seviye fiyat trend gösterge ara oluş negatif uyum eş kırılgan yapı sergile söyle ancak takip et dalga yapı endeks yüksel dalga sonlan diyagonal kalıp ilerle ol inan dolayısıyla ilk önem destek ol bölge izle sür seviye üzeri kal hal piyasa yüksel trend kanal direnç bulun aralık üzeri çık aşırı sergile mevcut yüksel kısa vade zirve ara düşün böyle olası görece düşük hacim etki ol başla sene sen gün de uyum özellik taşı söyle diğer taraf aşağı yön bak ise seviye kısa vade UNK bölge ol takip et öner",neg
çarşamba gün hafif sat seyir izle hisse senet piyasa UNK endeks gün seviye tamamla gör gün yüksel başla rağmen eğilim sür başar piyasa özellikle gün sen bölüm etki ol sat kapa yatay seyir yaşa gör genel ol bak ise zirve itibaren geçerli ol düzel süreç geniş üçgen form iç devam et düşün konsolidasyon süreç son gel ol inan dolayısıyla mevcut sıkış form kır istikamet piyasa eğilim ivme kazan bekle paralel bölge ilk önem destek seviye ise ilk önem direnç ol izle devam et destek direnç,neg
seans iç geri çek destek koru çaba hareket borsa istanbul dün yaşa yatay seyir ardından oran hafif değer artı gerçek gözlemle ön süreç bak iş seans iç geri çek seviye ilk önem destek nokta ol izle sür üzeri dengele başar hareket iş piyasa seviye hedefle yüksel eğilim devam getir diğer taraf seviye alt hareket iş piyasa aşağı baskı devam getir göz ön bulun durum iş aşağı yön alt nokta bulun sen dönem düş esna kapa baz oldukça başarı destek ol çalış bölge yönelik baskı etki sür,neg
ara direnç as tepki potansiyel oluş endeks kısa vade teknik yapı incele mart tarih direnç nokta başla aşağı hareket seviye üzeri tutun başar gözlemle üzeri tut çaba ara direnç nokta aş birlikte tepki potansiyel oluş piyasa perşembe gün oran değer artı puan tamamla böylece sen dönem yaşa sat baskı kapsam taban oluşum yönelik önem adım gerçek düşün kapsam tepki alım sür çaba gün başla ol piyasa seans içeri seviye ilk önem direnç nokta ol izle gün içeri direnç asma çaba ol piyasa seviye üzeri iş ilk etap ol üzere direnç hedefle yüksel gündem gel düşün geri çek iş ilk iş ana destek konum sür,neg
hafta başla destek koru çaba devam et kısa vade teknik resim hedef direnç nokta baskı oluş piyasa geç hafta ramazan bayram tatil ol kısa işlem hafta bist endeks oran değer kayıp uğra mevcut yapı zayıf seyir hafta başla ilk önem destek nokta ol izle seviye koru çaba hareket düşün üzeri dengele başar hareket iş ilk önem direnç nokta ol izle seviye asma deneme oluş ancak yukarı yön güç seyir seviye as gerek alt olası hareket iş piyasa zayıf alt nokta bulun güç destek ol izle bölge yönelik aşağı hareket devam getir göz ön bulun öner,neg
destek konum sür geç hafta yaşa seans iç geri çek hedef destek üzeri karşıla başar piyasa yatay bant hareket ardından hafta per iyot oran değer artı gerçek hafta içeri oluş ger ı çek destek önem koru düşün endeks üzeri dengele başar hareket piyasa bant yatay seyir sür endeks zayıfla sinyal ardından yukarı atak yeniden güç kazan direnç as gerek durum seviye ini hedefle yüksel hareket devam et alt olası hareket iş piyasa seviye yönelik baskı oluş göz ön bulun neden piyasa aşama etki ini sür yatay seyir kapsam yeniden yüksel yön pozisyon al ara direnç as gerek destek direnç,neg
UNK teknik resim zirve nokta başla ara düzel hareket sür piyasa hafta ilk işlem gün hedef destek koru çaba hakim ol gün oran değer artı tamamla başar piyasa seans içeri destek önem koru düşün üzeri dengele başar hareket endeks ara tepki deneme on plan çıkar durum ilk önem direnç nokta ol izle seviye asma deneme gündem gel endeks yüksel deneme yeniden güç kazan ara direnç as gerek durum ilk etap ol üzere hedef direnç nokta testi et potansiyel gündem gel aşağı ön bak iş seviye seans içeri önem koru düşün ara destek aşağı geç hareket iş endeks seviye bulun alt destek yönelik baskı oluş göz ön bulun destek direnç,neg
"perşembe gün sat seyir izle hisse senet piyasa bileşik endeks gün %0,43 kayıp seviye tamamla önce gün 1,385 başla yukarı yön hız tepki hareket sür başar hisse senet piyasa bileşik endeks özellikle gün ikinci yarı sert sat baskı karşılaş gör ön süreç bak ise yukarı yön tepki çaba güç öncelik ardından bölge üzeri kal hareket yaşa gerek söyle aşağı yön ise günlük ortalama bulun bölge tl baz ana destek ol izle devam et önem destek alt yaşa kal gerile ise hedef destek bölge ol ilk etap usd baz usd seviye doğru gerile ihtimal art düşün",neg
destek kır onayla zayıfla sinyal sen beş işlem gün oluş sert sat baskı birlikte piyasa oran değer kayıp gerçek gün iç yukarı atak zayıf kal gözlemle piyasa devam et sat baskı içeri destek bant yakın izle sür kapsam piyasa mevcut geri çek bant tut kısa vade taban oluş çaba hareket düşün endeks devam et aşağı baskı içeri ilk önem direnç nokta ol iş seviye izle dolayısıyla piyasa sert sat seyir ardından tepki süreç yönelik hareket oluş ara direnç as gerek düşün durum ilk etap ol üzere seviye testi et destek direnç,neg
geç hafta hedef direnç nokta asma deneme başarı kal sat baskı on plan çık piyasa seans iç zayıf yüksel deneme ardından aşağı hareket devam et hafta ilk işlem gün 17:47:02 de endeks bağ devre kes sistem devre gir oran değer kayıp tamamla piyasa aşağı hareket ara destek testi et gözlemle aşama kısa vade teknik resim alt oluş aşağı baskı sür henüz taban oluşum yönelik sinyal oluş değil kapsam alt hareket piyasa risk gündem getir göz ön bulun dolayısıyla seviye çerçeve ilk önem direnç nokta ol izle piyasa tepki süreç yönelik hareket oluş nokta as gerek düşün destek direnç,neg
çarşamba gün hafif sat seyir izle hisse senet global piyasa sat seyir paralel gün içeri aşağı baskı sür bist endeks gün oran değer kayıp puan tamamla dün yaşa sert sat baskı ardından gün tepki alım başla ol piyasa seans içeri ilk önem direnç nokta ol seviye izle seans iç tepki alım güç kazan direnç as gerek düşün durum üst nokta bulun seviye testi et zayıf yüksel deneme direnç nokta yeniden sat baskı yarat göz ön bulun piyasa geri çek iş destek önem koru alt olası hareket iş piyasa ilk etap ol üzere seviye hedefle geri çek sür destek direnç,neg
UNK koru kısa vade teknik resim hedef direnç nokta baskı oluş piyasa geç hafta başla zayıf seyir devam et hafta ilk işlem gün oran hafif değer artı puan tamamla piyasa mevcut yapı zayıf seyir gün içeri ilk önem destek nokta ol izle seviye koru çaba hareket düşün üzeri dengele başar hareket iş piyasa ilk önem direnç nokta ol izle seviye asma deneme oluş ancak yukarı yön güç seyir seviye as gerek alt olası hareket iş piyasa zayıf alt nokta bulun güç destek ol izle bölge yönelik aşağı hareket devam getir göz ön bulun öner,neg
UNK teknik resim zirve nokta başla ara düzel hareket sür piyasa hedef destek koru çaba devam et gün oran değer kayıp tamamla piyasa seans iç yukarı atak zayıf kal dikkat çek endeks seans içeri destek önem koru düşün üzeri dengele başar hareket endeks ara tepki deneme on plan çıkar durum ilk önem direnç nokta ol izle seviye asma deneme gündem gel endeks yüksel deneme yeniden güç kazan ara direnç as gerek durum ilk etap ol üzere hedef direnç nokta testi et potansiyel gündem gel aşağı ön bak iş destek aşağı geç hareket endeks seviye bulun alt nokta yönelik baskı oluş göz ön bulun destek direnç,neg
"hız yüksel ardından kar sat etki ol çarşamba gün sat seyir izle hisse senet piyasa UNK endeks gün %2,07 kayıp puan tamamla gör genel ol bak ise sen dönem sert yüksel takiben seviye tl baz yeni tarih zirve ulaş ardından piyasa kar sat realizasyon eğilim one çık söyle sen dönem yüksel lider al banka endeks gün %3,71 düş tamamla suşi endeks değer kayıp iş ol ön süreç ise ilk önem destek ol yüksel hareket boyunca oldukça başarı trend destek özellik kazan günlük üs hareket ortalama bulun seviye takip et piyasa destek koru hal sen gerile hız yüksel takiben oluş kısa vade düzel ol değer piyasa yukarı yön momentum devam et bekle diğer taraf alt oluş kapa ise mevcut düzel hareket süre daha etki ol düşün böyle ihtimal dahil aşağı yön sıra ilk etap aralık ol üzere esas ol bölge ana destek görev üstlen bekle",neg
destek kır aşağı baskı art hedef direnç nokta aşağı baskı oluş sür piyasa kısa vade zayıf seyir devam et destek alt art sat baskı birlikte salı gün oran sert değer kayıp puan tamamla piyasa aşama aşağı hareket tamamla yön oluş teknik sinyal bulun gün başla seviye ilk önem destek ol izle piyasa nokta üzeri dengele çaba önem ol destek aşağı geç hareket iş piyasa ilk etap ol üzere ana destek bölge yönelik aşağı hareket devam getir göz ön bulun öner seans iç tepki deneme iş seviye ilk önem direnç nokta ol izle endeks yukarı yön atak gercek ara diren yukarı geç gerek,neg
kritik destek aşağı kır sen dönem bant yatay seyir izle piyasa dün destek aşağı kır sert sat baskı yaşa seviye kır yeniden kısa vade aşağı risk gündem gel piyasa kapa seviye bulun destek nokta testi et gözlemle gün içeri seviye önem ol piyasa destek koru çaba yakın izle alt olası hareket iş piyasa alt nokta bulun seviye yönelik baskı sür göz ön bulun aşama alt teknik seyir kısa vade olumsuz görünüm gündem getir piyasa destek nokta tut çaba önem ol yukarı atak seviye ara direnç konum dönüş piyasa yeniden yüksel hareket onayla ana direnç as gerek destek direnç,neg
ara düzel hareket hedef destek üzeri karşıla çaba başarı ol birlikte dün piyasa ara direnç al güç kazan tepki alım hakim ol gün oran değer artı tamamla başar piyasa böylece kısa vade ilk önem güç sinyal onayla ol endeks seans içeri seviye artık ilk önem destek nokta ol izle üzeri dengele başar hareket iş endeks yukarı hareket devam getir düşün durum ilk önem direnç nokta ol izle seviye asma deneme gündem gel endeks yüksel deneme kısa vade trend özellik kazan ara direnç as gerek durum hedef direnç nokta testi et potansiyel gündem gel aşağı ön bak iş destek aşağı geç hareket endeks seviye bulun alt nokta yönelik baskı oluş göz ön bulun destek direnç,neg
hafta başla ilk önem destek nokta ol seviye izle endeks temmuz ay başla güç yüksel trend zirve seviye başla düzel hareket geç hafta etki sür gözlemle hafta periyot oran değer kayıp oluş piyasa üzeri oluş seans iç yüksel deneme aşama zayıf kal dikkat çek sert sat baskı ardından sen gün dengele çaba on plan çık piyasa seviye ilk önem destek nokta ol izle üzeri dengele başar hareket endeks tepki deneme sür düşün durum ilk etap ol üzere seviye hedefle yüksel deneme gündem gel ara alt gerile hareket sür aşağı baskı iş piyasa yeniden destek testi et göz ön bulun,neg
"hisse senet piyasa tl baz zirve bölge başla düzel eğilim devam et perşembe gün sat seyir izle piyasa UNK endeks kapa %1,26 kayıp seviye tamamla gör genel ol bak tl baz zirve bölge başla düzel eğilim sert dalga devam et söyle piyasa özellikle banka endeks sat baskı dikkat çek suşi endeks ise daha makul gerile yaşa gör ön süreç ise ilk önem direnç ol bölge izle devam et bölge üzeri kal hareket oluş süreç tl zirve 5,700 başla mevcut düzel eğilim dalgalı hareket devam et bekle aşağı yön aralık ilk önem destek ol takip et bölge üzeri denge hareket piyasa yukarı yön deneme haber ol söyle diğer taraf destek kır hal piyasa gerile eğilim aralık doğru devam et bekle dolayısıyla destek yakın izle sür piyasa yukarı yön eğilim iş üzeri gündem gel",neg
"seviye ana destek ol takip et devam et cuma gün hafif sat seyir izle hisse senet piyasa UNK endeks gün %0,54 kayıp seviye tamamla gör genel ol bak ise temmuz 2022 bölge başla ana yüksel trend şubat baş aşağı yön kır kiril takip et süreç de trend yeniden üzeri çık çalış deneme de başarı kal söyle dolayısıyla teknik acı piyasa dikkat değer toparla bahşet hem eski yüksel trend artık direnç bölge ol hem de tl zirve bölge beri geçerli ol alçal trend bulun aralık yeniden üzeri çık gerek düşün böyle geliş hal sen dönem teknik yapı oluş boz ekarte et piyasa tekrar hedef yüksel devam et söyle aşağı yön bak ise bölge hem kritik teknik seviye hem de önem psikolojik eşik ol takip et paralel bölge alt kal hareket oluş hal piyasa mevcut kırılgan yapı kademe şekil destek doğru devam et risk bulun söyle",neg
sat baskı devam et hedef direnç nokta aşağı baskı oluş sür piyasa kısa vade zayıf seyir devam et destek alt art sat baskı birlikte çarşamba gün oran sert değer kayıp puan tamamla piyasa aşama aşağı hareket tamamla yön oluş teknik sinyal bulun gün başla seviye ilk önem destek ol izle piyasa nokta üzeri dengele çaba kritik ol destek aşağı geç hareket iş piyasa ilk etap ol üzere seviye hedefle aşağı risk devam getir göz ön bulun öner seans iç tepki deneme iş seviye ilk önem direnç nokta ol izle endeks yukarı yön atak gercek ara direnç as gerek,neg
"özellikle hafta ikinci yarış faiz karar ardından sat baskı ivme kazan hisse senet piyasa UNK endeks hafta yaklaşık %2,5 kayıp tamamla gör piyasa sat baskı özellikle %5,85 kayıp banka endeks lider et söyle ön süreç bak ise sen dönem yaşa hız değer kayıp ardından destek koru hal piyasa kısa vade tepki deneme oluş düşün ancak özellikle bölge asma başar tepki deneme yeniden sat karşılaş ihtimal yüksek gör keza hız gerile ardından piyasa kısa vade tepki ihtimal art ol piyasa teknik yapı daha geniş süreç yönelik ol boz ol söyle paralel zayıf tepki deneme mevcut uzun pozisyon azal yön izle öner bölge alt kal hareket ise piyasa seviye doğru sat baskı devam et ihtimal yüksek gör",neg
